Exercício: 2021;;;;;;;
Período: 1o. bimestre;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;
Anexo 06 - Demonstrativo do Resultado Primário e Nominal;;;;;;;
Tabela: Cálculo Acima da Linha - Receitas Primárias;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 07/07/2021;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);IPTU;12172,92;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);ISS;111830,76;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);ITBI;13734;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);IRRF;162831,55;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;91434,17;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Contribuições;130572,85;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Receita Patrimonial;2135,86;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);2135,86;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Transferências Correntes;9815536,46;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Cota-Parte do FPM;3532331,89;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;1059096,03;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;239030,72;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Cota-Parte do ITR;256,94;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;4912,33;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Transferências do FUNDEB;2919427,7;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Outras Transferências Correntes;2060480,85;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Demais Receitas Correntes;391263,3;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Outras Receitas Financeiras (III);6375,28;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;384888,02;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);10723000,73;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);RECEITAS DE CAPITAL (V);2136981,16;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Transferências de Capital;2136981,16;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);Convênios;2136981,16;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);2136981,16;20210201
Prefeitura Municipal de Solonópole - CE;2313005;CE;18357;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);12859981,89;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);61230000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;4779800;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;IPTU;170000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;ISS;3055000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;ITBI;65000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;IRRF;1370000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;119800;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Contribuições;650000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Receita Patrimonial;240000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);199000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;41000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Transferências Correntes;54398000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Cota-Parte do FPM;16610000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;9220000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;560000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Transferências da LC 87/1996;24000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;44000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Transferências do FUNDEB;14700000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Outras Transferências Correntes;13240000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Demais Receitas Correntes;1162200;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;1162200;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);61031000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);3670000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Operações de Crédito (VI);240000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Alienação de Bens;10000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Outras Alienações de Bens;10000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Transferências de Capital;3420000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Convênios;2950000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;Outras Transferências de Capital;470000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);3430000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);64461000;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);12224250,52;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;1638746,31;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);IPTU;38387,5;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);ISS;552529,07;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);ITBI;14333,65;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);IRRF;1024035,39;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;9460,7;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Contribuições;158844,92;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Receita Patrimonial;3213,81;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);3213,81;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Transferências Correntes;10259427,11;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Cota-Parte do FPM;3532330,41;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;1775105,9;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;362673,4;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Cota-Parte do ITR;1055,36;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;9471,39;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Transferências do FUNDEB;3215865,32;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Outras Transferências Correntes;1362925,33;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Demais Receitas Correntes;164018,37;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;164018,37;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);12221036,71;20210201
Prefeitura Municipal de Quixeré - CE;2311504;CE;22293;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);12221036,71;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);7895150367;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;2078476551;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;IPTU;549456012;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;ISS;917304941;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;ITBI;127660955;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;IRRF;415891908;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;68162735;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Contribuições;515091545;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Receita Patrimonial;183437439;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);135451312;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas Patrimoniais;47986127;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências Correntes;4739210738;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Cota-Parte do FPM;885077561;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;939552762;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;261145442;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Cota-Parte do ITR;96404;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;4207886;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências do FUNDEB;1031910730;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Transferências Correntes;1617219953;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Demais Receitas Correntes;378934094;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas Financeiras (III);2831222;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;376102872;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);7756867833;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);651457904;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Operações de Crédito (VI);521614447;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Amortização de Empréstimos (VII);51510;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Alienação de Bens;4137174;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Alienações de Bens;4137174;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Transferências de Capital;115654773;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Convênios;53336480;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Transferências de Capital;62318293;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas de Capital;10000000;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;Outras Receitas de Capital Primárias;10000000;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);129791947;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);7886659780;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);1447397954;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;517928156,4;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);IPTU;291502423,4;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);ISS;141117595,7;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);ITBI;22426826,26;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);IRRF;59124576,36;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;3756734,67;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Contribuições;64813802,9;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Receita Patrimonial;12756819,92;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);2911928,95;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas Patrimoniais;9844890,97;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências Correntes;818674891,5;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do FPM;170354310,7;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;136456515,2;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;100059602;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Cota-Parte do ITR;301,75;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;721741,8;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências do FUNDEB;218409406,5;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Transferências Correntes;192673013,7;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Demais Receitas Correntes;33224283,24;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Receitas Financeiras (III);424,04;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;33223859,2;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);1444485601;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS DE CAPITAL (V);123641495,3;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Operações de Crédito (VI);120549727,2;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Amortização de Empréstimos (VII);39231,01;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Transferências de Capital;3052537,04;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Convênios;38907,97;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);Outras Transferências de Capital;3013629,07;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);3052537,04;20210201
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2686612;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);1447538138;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);132525700;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;9329000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;IPTU;2518000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;ISS;3074000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;ITBI;510000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;IRRF;2200000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Outros Impostos, Taxas e Contribuições de Melhoria;1027000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Contribuições;7500000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Receita Patrimonial;3900300;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Aplicações Financeiras (II);3900300;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Transferências Correntes;109639400;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Cota-Parte do FPM;33000000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Cota-Parte do ICMS;14400000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Cota-Parte do IPVA;2049600;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Cota-Parte do ITR;4800;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Transferências da LC nº 61/1989;64000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Transferências do FUNDEB;43000000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Outras Transferências Correntes;17121000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Demais Receitas Correntes;2157000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Receitas Correntes Restantes;2157000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);128625400;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;RECEITAS DE CAPITAL (V);13848719,52;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Transferências de Capital;13848719,52;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Convênios;12810719,52;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;Outras Transferências de Capital;1038000;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X);13848719,52;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;PREVISÃO ATUALIZADA;RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);142474119,5;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);RECEITAS CORRENTES (I);26370545,89;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Impostos, Taxas e Contribuições de Melhoria;1525492,24;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);IPTU;155181,89;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);ISS;1015413,75;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);ITBI;43702,77;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);IRRF;79296;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Outros Impostos, Taxas e Contribuições de Melhoria;231897,83;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Contribuições;595922,1;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Receita Patrimonial;4901,7;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Aplicações Financeiras (II);4901,7;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Transferências Correntes;23813792,31;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Cota-Parte do FPM;7653385,71;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Cota-Parte do ICMS;2604870,38;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Cota-Parte do IPVA;921949,41;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Cota-Parte do ITR;351,82;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Transferências da LC 87/1996;13555,8;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Transferências da LC nº 61/1989;14003,17;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Transferências do FUNDEB;10058476,91;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Outras Transferências Correntes;2547199,11;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Demais Receitas Correntes;430437,54;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);Receitas Correntes Restantes;430437,54;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III);26365644,19;20210201
Prefeitura Municipal de Pacajus - CE;2309607;CE;73188;RECEITAS REALIZADAS (a);RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI);26365644,19;20210201
Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;17086;PREVISÃO ATUALIZADA;RECEITAS CORRENTES (I);45571220;20210201
Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;17086;PREVISÃO ATUALIZADA;Impostos, Taxas e Contribuições de Melhoria;1448100;20210201
Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;17086;PREVISÃO ATUALIZADA;IPTU;84000;20210201
Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;17086;PREVISÃO ATUALIZADA;ISS;803000;20210201
