Exercício: 2021;;;;;;;
Período: 1o. bimestre;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;
Anexo 06 - Demonstrativo do Resultado Primário e Nominal;;;;;;;
Tabela: Cálculo Acima da Linha - Despesas Primárias;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 07/07/2021;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor;date
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);18120312,98;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);3062179,29;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;1972297,63;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;Outras Despesas Correntes;1089881,66;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);3062179,29;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);911598,01;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;Investimentos;840358,27;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);71239,74;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);840358,27;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);3902537,56;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);2595725,04;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;1890423,3;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);Outras Despesas Correntes;705301,74;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);2595725,04;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);905579,01;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);Investimentos;834339,27;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);Amortização da Dívida (XX);71239,74;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);834339,27;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);3430064,31;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);1065198,41;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);Pessoal e Encargos Sociais;81536,52;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;983661,89;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);1065198,41;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS DE CAPITAL (XVI);60662,3;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);Investimentos;60662,3;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);60662,3;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);1125860,71;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;DESPESAS CORRENTES (XIII);24227,5;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;Outras Despesas Correntes;24227,5;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);24227,5;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;DESPESAS DE CAPITAL (XVI);73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;Investimentos;73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;LIQUIDADOS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);97679,78;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);DESPESAS CORRENTES (XIII);22590;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);Outras Despesas Correntes;22590;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);22590;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);DESPESAS DE CAPITAL (XVI);73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);Investimentos;73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);73452,28;20210201
Prefeitura Municipal de Guaramiranga - CE;2305100;CE;5132;PAGOS (c);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);96042,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);32679157,7;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;18438134,7;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Juros e Encargos da Dívida (XIV);10000;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;14231023;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);32669157,7;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);11939099,59;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Investimentos;11783099,59;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Inversões Financeiras;4000;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Demais Inversões Financeiras;4000;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);152000;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);11787099,59;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);210000;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);44666257,29;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);21261735,75;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;16025236,5;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;Outras Despesas Correntes;5236499,25;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);21261735,75;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);484742,58;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;Investimentos;341351,33;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;Amortização da Dívida (XX);143391,25;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);341351,33;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);21603087,08;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);4499982,22;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;3247923,63;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;Outras Despesas Correntes;1252058,59;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);4499982,22;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);190041,4;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;Investimentos;154575,18;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);35466,22;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);154575,18;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);4654557,4;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);3965653,98;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;3093333,6;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);Outras Despesas Correntes;872320,38;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);3965653,98;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);190041,4;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);Investimentos;154575,18;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);Amortização da Dívida (XX);35466,22;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);154575,18;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);4120229,16;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);949950,91;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);Pessoal e Encargos Sociais;120756,2;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;829194,71;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);949950,91;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS DE CAPITAL (XVI);738735,32;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);Investimentos;738735,32;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);738735,32;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);1688686,23;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;LIQUIDADOS;DESPESAS CORRENTES (XIII);14904,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;LIQUIDADOS;Outras Despesas Correntes;14904,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;LIQUIDADOS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);14904,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;LIQUIDADOS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);14904,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;PAGOS (c);DESPESAS CORRENTES (XIII);9680,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;PAGOS (c);Outras Despesas Correntes;9680,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;PAGOS (c);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);9680,28;20210201
Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;12629;PAGOS (c);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);9680,28;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);42242000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;25433800;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Juros e Encargos da Dívida (XIV);5000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;16803200;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);42237000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);9792500;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Investimentos;9402500;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Inversões Financeiras;140000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Demais Inversões Financeiras;140000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);250000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);9542500;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);201000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);51980500;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);7157575,1;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;4824456,76;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;Outras Despesas Correntes;2333118,34;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);7157575,1;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);115388,98;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;Amortização da Dívida (XX);115388,98;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);7157575,1;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);4509490,54;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;3743921,82;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;Outras Despesas Correntes;765568,72;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);4509490,54;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);30777,96;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);30777,96;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);4509490,54;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);4055403,73;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;3435942,62;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);Outras Despesas Correntes;619461,11;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);4055403,73;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);30777,96;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);Amortização da Dívida (XX);30777,96;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);4055403,73;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);370263,68;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);Pessoal e Encargos Sociais;349340,68;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;20923;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);370263,68;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS DE CAPITAL (XVI);19000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);Investimentos;19000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);19000;20210201
Prefeitura Municipal de Tururu - CE;2313559;CE;16431;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);389263,68;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);241786450,6;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;135649416,7;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;106137034;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);241786450,6;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);28863549,38;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;Investimentos;27508549,38;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);1355000;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);27508549,38;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);1350000;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);270645000;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);119244341,8;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;81192990,23;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;Outras Despesas Correntes;38051351,56;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);119244341,8;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);3349626,53;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;Investimentos;2123626,53;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;Amortização da Dívida (XX);1226000;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);2123626,53;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);121367968,3;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);33224856,37;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;24877525,11;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;Outras Despesas Correntes;8347331,26;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);33224856,37;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);897843,55;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;Investimentos;612837,99;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);285005,56;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);612837,99;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);33837694,36;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);30894494,26;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;23629324,57;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS PAGAS (a);Outras Despesas Correntes;7265169,69;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);30894494,26;20210201
Prefeitura Municipal de Aquiraz - CE;2301000;CE;80935;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);669655,81;20210201
