Exercício: 2021;;;;;;;
Período: 2o. bimestre;;;;;;;
Escopo: Municípios do Estado - CE;;;;;;;
Anexo 06 - Demonstrativo do Resultado Primário e Nominal;;;;;;;
Tabela: Cálculo Acima da Linha - Despesas Primárias;;;;;;;
Período de Homologação/Retificação: 01/01/2018 à 07/07/2021;;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor;date
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;Outras Despesas Correntes;1391759,91;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);1563559,91;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;DESPESAS DE CAPITAL (XVI);395136,47;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;Investimentos;395136,47;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);395136,47;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;LIQUIDADOS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);1958696,38;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);DESPESAS CORRENTES (XIII);480372,09;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);Outras Despesas Correntes;480372,09;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);480372,09;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);DESPESAS DE CAPITAL (XVI);3247,5;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);Investimentos;3247,5;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);3247,5;20210401
Prefeitura Municipal de São Benedito - CE;2312304;CE;48131;PAGOS (c);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);483619,59;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);28522737,65;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;17517501,57;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;11005236,08;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);28522737,65;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);2518962,35;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;Investimentos;2398962,35;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);120000;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);2398962,35;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);300000;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);31221700;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);16180791,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;11599776,57;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;Outras Despesas Correntes;4581014,53;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);16180791,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);533794,56;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;Investimentos;435794,56;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;Amortização da Dívida (XX);98000;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);435794,56;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);16616585,66;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);5624578,07;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;4037374,89;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;Outras Despesas Correntes;1587203,18;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);5624578,07;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);408866,13;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;Investimentos;357082,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);51784,03;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);357082,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);5981660,17;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);5302573,78;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;4019611,21;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);Outras Despesas Correntes;1282962,57;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);5302573,78;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);408866,13;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);Investimentos;357082,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);Amortização da Dívida (XX);51784,03;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);357082,1;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);5659655,88;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);210010,28;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;210010,28;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);210010,28;20210401
Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;7601;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);210010,28;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);53869000;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;35887500;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;17981500;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);53869000;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);4709554,7;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;Investimentos;3831554,7;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);878000;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);3831554,7;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);100000;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);57800554,7;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);31591582,19;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;23035619,8;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;Outras Despesas Correntes;8555962,39;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);31591582,19;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);1464374,3;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;Investimentos;852937,58;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;Amortização da Dívida (XX);611436,72;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);852937,58;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);32444519,77;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);13501387,83;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;10779746,5;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;Outras Despesas Correntes;2721641,33;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);13501387,83;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);537764,61;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;Investimentos;195382,88;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);342381,73;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);195382,88;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);13696770,71;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);10345046,18;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;8188407,89;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);Outras Despesas Correntes;2156638,29;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);10345046,18;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);534964,61;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);Investimentos;192582,88;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);Amortização da Dívida (XX);342381,73;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);192582,88;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);10537629,06;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);1040431,99;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;RESTOS A PAGAR PROCESSADOS PAGOS (b);Pessoal e Encargos Sociais;973895,45;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;66536,54;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);1040431,99;20210401
Prefeitura Municipal de Salitre - CE;2311959;CE;16635;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);1040431,99;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);142135731,4;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;77399880;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;Juros e Encargos da Dívida (XIV);39000;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;64696851,42;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);142096731,4;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);20788068,58;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;Investimentos;18317068,58;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);2471000;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);18317068,58;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);1821000;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);162234800;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);64550172,66;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;Pessoal e Encargos Sociais;37913916,25;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;Juros e Encargos da Dívida (XIV);6222,23;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;Outras Despesas Correntes;26630034,18;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);64543950,43;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;DESPESAS DE CAPITAL (XVI);2657150,61;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;Investimentos;1735617,43;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;Amortização da Dívida (XX);921533,18;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);1735617,43;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS EMPENHADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);66279567,86;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;DESPESAS CORRENTES (XIII);37769581,27;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;Pessoal e Encargos Sociais;22776057,26;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;Juros e Encargos da Dívida (XIV);6057,67;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;Outras Despesas Correntes;14987466,34;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);37763523,6;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;DESPESAS DE CAPITAL (XVI);1435681,52;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;Investimentos;960654,5;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;Amortização da Dívida (XX);475027,02;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);960654,5;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS LIQUIDADAS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);38724178,1;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);DESPESAS CORRENTES (XIII);30025439,27;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);Pessoal e Encargos Sociais;17619705,17;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);Juros e Encargos da Dívida (XIV);6057,67;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);Outras Despesas Correntes;12399676,43;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);30019381,6;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);DESPESAS DE CAPITAL (XVI);1155956,79;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);Investimentos;693196,69;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);Amortização da Dívida (XX);462760,1;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);693196,69;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;DESPESAS PAGAS (a);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);30712578,29;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS CORRENTES (XIII);4953575,04;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);Pessoal e Encargos Sociais;815503,21;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);Outras Despesas Correntes;4138071,83;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);4953575,04;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS DE CAPITAL (XVI);1316595,37;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);Investimentos;1316595,37;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);1316595,37;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;RESTOS A PAGAR PROCESSADOS PAGOS (b);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);6270170,41;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;DESPESAS CORRENTES (XIII);2046709,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;Outras Despesas Correntes;2046709,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);2046709,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;DESPESAS DE CAPITAL (XVI);410272,1;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;Investimentos;410272,1;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);410272,1;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;LIQUIDADOS;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);2456981,78;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);DESPESAS CORRENTES (XIII);1994159,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);Outras Despesas Correntes;1994159,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);1994159,68;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);DESPESAS DE CAPITAL (XVI);173377,22;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);Investimentos;173377,22;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);173377,22;20210401
Prefeitura Municipal de Morada Nova - CE;2308708;CE;61738;PAGOS (c);DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);2167536,9;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;DESPESAS CORRENTES (XIII);55750988;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Pessoal e Encargos Sociais;32873995;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Juros e Encargos da Dívida (XIV);800;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Outras Despesas Correntes;22876193;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV);55750188;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;DESPESAS DE CAPITAL (XVI);2954012;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Investimentos;2648812;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Inversões Financeiras;40000;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Demais Inversões Financeiras;40000;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;Amortização da Dívida (XX);265200;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX);2688812;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;RESERVA DE CONTINGÊNCIA (XXII);295000;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DOTAÇÃO ATUALIZADA;DESPESA PRIMÁRIA TOTAL (XXIII) = (XV + XXI + XXII);58734000;20210401
Prefeitura Municipal de Independência - CE;2305605;CE;26187;DESPESAS EMPENHADAS;DESPESAS CORRENTES (XIII);39070937,93;20210401
